id,machine_id,timestamp,type,air_temperature,process_temperature,rotational_speed,torque,tool_wear,tool_wear_hours,target,failure_type
1934,M_L_06,2024-01-04 06:00:00+00,L,300.30,309.90,1570,34.00,31,70,0,No Failure
1935,M_L_06,2024-01-04 07:00:00+00,L,303.20,311.20,1404,50.90,31,71,0,No Failure
1936,M_L_06,2024-01-04 08:00:00+00,L,302.60,312.30,1534,34.30,31,72,0,No Failure
1937,M_L_06,2024-01-04 09:00:00+00,L,297.70,307.20,1668,32.70,31,73,0,No Failure
1938,M_L_06,2024-01-04 10:00:00+00,L,301.50,310.60,1374,46.70,32,74,0,No Failure
1939,M_L_06,2024-01-04 11:00:00+00,L,297.50,308.50,1446,41.90,32,75,0,No Failure
1940,M_L_06,2024-01-04 12:00:00+00,L,298.70,310.20,1436,47.50,32,76,0,No Failure
1941,M_L_06,2024-01-04 13:00:00+00,L,298.20,308.80,1354,60.90,32,77,0,No Failure
1942,M_L_06,2024-01-04 14:00:00+00,L,301.90,310.60,1467,39.30,32,78,0,No Failure
1943,M_L_06,2024-01-04 15:00:00+00,L,299.20,310.40,1611,36.40,32,79,0,No Failure
1944,M_L_06,2024-01-04 16:00:00+00,L,303.50,312.00,1436,45.10,32,80,0,No Failure
1945,M_L_06,2024-01-04 17:00:00+00,L,300.70,311.90,1486,35.80,32,81,0,No Failure
1946,M_L_06,2024-01-04 18:00:00+00,L,300.10,309.60,1565,34.80,32,82,0,No Failure
1947,M_L_06,2024-01-04 19:00:00+00,L,299.10,308.30,1489,38.10,32,83,0,No Failure
1948,M_L_06,2024-01-04 20:00:00+00,L,297.50,308.30,1585,32.90,32,84,0,No Failure
1949,M_L_06,2024-01-04 21:00:00+00,L,298.60,308.30,1278,60.50,32,85,0,No Failure
1950,M_L_06,2024-01-04 22:00:00+00,L,297.50,308.60,1513,39.70,32,86,0,No Failure
1951,M_L_06,2024-01-04 23:00:00+00,L,299.20,310.40,1472,43.30,32,87,0,No Failure
1952,M_L_06,2024-01-05 00:00:00+00,L,300.00,309.40,1308,50.20,32,88,0,No Failure
1953,M_L_06,2024-01-05 01:00:00+00,L,298.90,310.30,1436,39.00,32,89,0,No Failure
1954,M_L_06,2024-01-05 02:00:00+00,L,298.60,310.00,1522,40.30,32,90,0,No Failure
1955,M_L_06,2024-01-05 03:00:00+00,L,297.30,308.30,2188,17.00,32,91,0,No Failure
1956,M_L_06,2024-01-05 04:00:00+00,L,298.50,308.00,1404,48.10,32,92,0,No Failure
1957,M_L_06,2024-01-05 05:00:00+00,L,304.20,313.40,1482,41.40,32,93,0,No Failure
1958,M_L_06,2024-01-05 06:00:00+00,L,297.90,309.10,1595,32.00,32,94,0,No Failure
1959,M_L_06,2024-01-05 07:00:00+00,L,301.20,310.00,1618,37.60,32,95,0,No Failure
1960,M_L_06,2024-01-05 08:00:00+00,L,303.30,311.30,1350,48.10,32,96,1,Heat Dissipation Failure
1961,M_L_06,2024-01-05 09:00:00+00,L,298.20,308.80,1540,34.80,32,97,0,No Failure
1962,M_L_06,2024-01-05 10:00:00+00,L,297.50,309.30,1732,29.90,32,98,0,No Failure
1963,M_L_06,2024-01-05 11:00:00+00,L,300.30,310.30,2158,16.80,32,99,0,No Failure
1964,M_L_06,2024-01-05 12:00:00+00,L,302.60,312.20,1695,27.10,32,100,0,No Failure
1965,M_L_06,2024-01-05 13:00:00+00,L,300.20,311.40,1568,41.00,32,101,0,No Failure
1966,M_L_06,2024-01-05 14:00:00+00,L,302.30,310.90,1459,35.00,32,102,0,No Failure
1967,M_L_06,2024-01-05 15:00:00+00,L,298.30,308.80,1645,30.40,33,103,0,No Failure
1968,M_L_06,2024-01-05 16:00:00+00,L,300.80,310.20,1850,22.80,33,104,0,No Failure
1969,M_L_06,2024-01-05 17:00:00+00,L,298.90,308.90,1753,25.80,33,105,0,No Failure
1970,M_L_06,2024-01-05 18:00:00+00,L,300.70,311.20,1452,44.40,33,106,0,No Failure
1971,M_L_06,2024-01-05 19:00:00+00,L,298.90,308.30,1855,23.80,33,107,0,No Failure
1972,M_L_06,2024-01-05 20:00:00+00,L,297.40,308.30,1723,28.80,33,108,0,No Failure
1973,M_L_06,2024-01-05 21:00:00+00,L,301.80,310.80,1505,41.20,33,109,0,No Failure
1974,M_L_06,2024-01-05 22:00:00+00,L,300.50,311.90,1330,59.50,33,110,0,No Failure
1975,M_L_06,2024-01-05 23:00:00+00,L,301.80,310.90,1449,36.50,33,111,0,No Failure
1976,M_L_06,2024-01-06 00:00:00+00,L,304.10,313.10,1666,34.60,33,112,0,No Failure
1977,M_L_06,2024-01-06 01:00:00+00,L,298.80,308.50,1395,44.40,33,113,0,No Failure
1978,M_L_06,2024-01-06 02:00:00+00,L,301.30,310.80,1381,47.90,33,114,0,No Failure
1979,M_L_06,2024-01-06 03:00:00+00,L,297.80,307.80,1573,37.90,33,115,0,No Failure
1980,M_L_06,2024-01-06 04:00:00+00,L,296.30,307.30,1372,57.70,33,116,0,No Failure
1981,M_L_06,2024-01-06 05:00:00+00,L,299.80,310.30,1687,30.40,33,117,0,No Failure
1982,M_L_06,2024-01-06 06:00:00+00,L,301.00,311.90,1454,41.90,33,118,0,No Failure
1983,M_L_06,2024-01-06 07:00:00+00,L,299.90,309.40,1322,53.90,33,119,0,No Failure
1984,M_L_06,2024-01-06 08:00:00+00,L,299.60,309.20,1601,33.30,33,120,0,No Failure
1985,M_L_06,2024-01-06 09:00:00+00,L,298.10,308.20,1390,47.50,33,121,0,No Failure
1986,M_L_06,2024-01-06 10:00:00+00,L,302.70,312.10,1543,37.50,33,122,0,No Failure
1987,M_L_06,2024-01-06 11:00:00+00,L,297.90,309.10,1619,34.70,33,123,0,No Failure
1988,M_L_06,2024-01-06 12:00:00+00,L,298.30,309.10,1421,47.40,33,124,0,No Failure
1989,M_L_06,2024-01-06 13:00:00+00,L,302.20,311.40,1510,44.90,33,125,0,No Failure
1990,M_L_06,2024-01-06 14:00:00+00,L,302.70,310.40,1489,42.70,33,126,0,No Failure
1991,M_L_06,2024-01-06 15:00:00+00,L,298.00,307.60,1509,41.60,33,127,0,No Failure
1992,M_L_06,2024-01-06 16:00:00+00,L,299.30,308.60,1744,26.40,33,128,0,No Failure
1993,M_L_06,2024-01-06 17:00:00+00,L,300.10,309.40,2141,17.90,33,129,0,No Failure
1994,M_L_06,2024-01-06 18:00:00+00,L,297.90,309.90,1542,33.80,33,130,0,No Failure
1995,M_L_06,2024-01-06 19:00:00+00,L,295.60,306.20,1443,48.90,33,131,0,No Failure
1996,M_L_06,2024-01-06 20:00:00+00,L,296.70,307.80,1453,46.00,33,132,0,No Failure
1997,M_L_06,2024-01-06 21:00:00+00,L,301.00,311.00,1437,56.00,33,133,0,No Failure
1998,M_L_06,2024-01-06 22:00:00+00,L,302.20,311.40,1754,26.90,33,134,0,No Failure
1999,M_L_06,2024-01-06 23:00:00+00,L,300.20,310.30,1445,50.90,34,135,0,No Failure
2000,M_L_06,2024-01-07 00:00:00+00,L,300.10,309.50,1353,50.90,34,136,0,No Failure
2001,M_L_06,2024-01-07 01:00:00+00,L,299.10,308.30,1892,25.20,34,137,0,No Failure
2002,M_L_06,2024-01-07 02:00:00+00,L,298.70,308.50,1616,30.20,34,138,0,No Failure
2003,M_L_06,2024-01-07 03:00:00+00,L,300.30,311.40,1759,24.80,34,139,0,No Failure
2004,M_L_06,2024-01-07 04:00:00+00,L,303.40,311.90,1377,41.60,34,140,1,Heat Dissipation Failure
2005,M_L_06,2024-01-07 05:00:00+00,L,300.10,309.70,1481,37.90,34,141,0,No Failure
2006,M_L_06,2024-01-07 06:00:00+00,L,298.70,310.20,1525,43.70,34,142,0,No Failure
2007,M_L_06,2024-01-07 07:00:00+00,L,297.50,308.60,1437,43.30,34,143,0,No Failure
2008,M_L_06,2024-01-07 08:00:00+00,L,297.80,309.20,1400,56.90,34,144,0,No Failure
2009,M_L_06,2024-01-07 09:00:00+00,L,298.60,309.90,1356,59.50,34,145,0,No Failure
2010,M_L_06,2024-01-07 10:00:00+00,L,300.70,311.80,1441,38.10,34,146,0,No Failure
2011,M_L_06,2024-01-07 11:00:00+00,L,298.20,308.80,1302,60.40,34,147,0,No Failure
2012,M_L_06,2024-01-07 12:00:00+00,L,302.30,310.90,1379,49.30,34,148,1,Heat Dissipation Failure
2013,M_L_06,2024-01-07 13:00:00+00,L,300.70,309.50,1578,35.40,34,149,0,No Failure
2014,M_L_06,2024-01-07 14:00:00+00,L,301.10,311.30,1622,35.60,34,150,0,No Failure
2015,M_L_06,2024-01-07 15:00:00+00,L,302.30,310.10,1653,29.70,34,151,0,No Failure
2016,M_L_06,2024-01-07 16:00:00+00,L,298.50,308.10,1564,31.10,34,152,0,No Failure
2017,M_L_06,2024-01-07 17:00:00+00,L,300.20,311.40,1452,47.80,34,153,0,No Failure
2018,M_L_06,2024-01-07 18:00:00+00,L,298.90,308.90,1830,24.90,35,154,0,No Failure
2019,M_L_06,2024-01-07 19:00:00+00,L,296.70,307.80,1468,39.20,35,155,0,No Failure
2020,M_L_06,2024-01-07 20:00:00+00,L,298.20,308.70,1780,27.90,35,156,0,No Failure
2021,M_L_06,2024-01-07 21:00:00+00,L,304.10,313.20,1366,46.60,35,157,0,No Failure
2022,M_L_06,2024-01-07 22:00:00+00,L,302.50,311.60,1595,29.50,35,158,0,No Failure
2023,M_L_06,2024-01-07 23:00:00+00,L,300.00,309.30,1473,46.00,35,159,0,No Failure
2024,M_L_06,2024-01-08 00:00:00+00,L,301.00,310.90,1450,45.90,35,160,0,No Failure
2025,M_L_06,2024-01-08 01:00:00+00,L,300.30,309.50,1474,38.70,35,161,0,No Failure
2026,M_L_06,2024-01-08 02:00:00+00,L,300.50,311.90,1383,50.50,35,162,0,No Failure
2027,M_L_06,2024-01-08 03:00:00+00,L,302.20,311.50,1489,38.30,35,163,0,No Failure
2028,M_L_06,2024-01-08 04:00:00+00,L,301.50,310.10,1430,46.50,35,164,0,No Failure
2029,M_L_06,2024-01-08 05:00:00+00,L,303.70,312.80,1832,23.60,35,165,0,No Failure
2030,M_L_06,2024-01-08 06:00:00+00,L,297.40,308.20,1386,41.00,35,166,0,No Failure
2031,M_L_06,2024-01-08 07:00:00+00,L,297.90,307.60,1550,39.00,35,167,0,No Failure
2032,M_L_06,2024-01-08 08:00:00+00,L,299.20,308.40,1393,48.40,35,168,0,No Failure
2033,M_L_06,2024-01-08 09:00:00+00,L,301.80,310.80,1456,46.60,35,169,0,No Failure
2034,M_L_06,2024-01-08 10:00:00+00,L,298.50,309.50,1561,34.80,35,170,0,No Failure
2035,M_L_06,2024-01-08 11:00:00+00,L,295.60,306.20,1650,28.20,35,171,0,No Failure
2036,M_L_07,2024-01-01 08:00:00+00,L,300.20,310.40,1808,25.80,35,0,0,No Failure
2037,M_L_07,2024-01-01 09:00:00+00,L,302.20,311.30,1378,55.50,35,1,0,No Failure
2038,M_L_07,2024-01-01 10:00:00+00,L,298.20,308.10,1306,58.30,35,2,0,No Failure
2039,M_L_07,2024-01-01 11:00:00+00,L,301.10,310.10,1417,46.90,35,3,0,No Failure
2040,M_L_07,2024-01-01 12:00:00+00,L,297.10,308.50,1425,40.00,35,4,0,No Failure
2041,M_L_07,2024-01-01 13:00:00+00,L,300.00,309.50,1641,30.10,35,5,0,No Failure
2042,M_L_07,2024-01-01 14:00:00+00,L,300.00,311.50,1601,36.90,35,6,0,No Failure
2043,M_L_07,2024-01-01 15:00:00+00,L,298.00,308.10,1454,37.10,35,7,0,No Failure
2044,M_L_07,2024-01-01 16:00:00+00,L,302.60,312.10,1439,52.30,35,8,0,No Failure
2045,M_L_07,2024-01-01 17:00:00+00,L,298.30,309.00,1339,58.80,35,9,0,No Failure
2046,M_L_07,2024-01-01 18:00:00+00,L,301.70,310.10,1487,48.00,36,10,0,No Failure
2047,M_L_07,2024-01-01 19:00:00+00,L,303.80,313.10,1394,45.40,36,11,0,No Failure
2048,M_L_07,2024-01-01 20:00:00+00,L,300.30,311.50,1634,31.90,36,12,0,No Failure
2049,M_L_07,2024-01-01 21:00:00+00,L,302.60,312.30,1660,30.30,36,13,0,No Failure
2050,M_L_07,2024-01-01 22:00:00+00,L,297.30,308.40,1339,52.10,36,14,0,No Failure
2051,M_L_07,2024-01-01 23:00:00+00,L,302.20,311.80,1981,21.80,36,15,0,No Failure
2052,M_L_07,2024-01-02 00:00:00+00,L,298.60,309.50,1547,44.80,36,16,0,No Failure
2053,M_L_07,2024-01-02 01:00:00+00,L,298.60,308.40,1397,46.40,36,17,0,No Failure
2054,M_L_07,2024-01-02 02:00:00+00,L,298.60,309.90,1556,38.60,36,18,0,No Failure
2055,M_L_07,2024-01-02 03:00:00+00,L,297.50,308.60,1694,27.10,36,19,0,No Failure
2056,M_L_07,2024-01-02 04:00:00+00,L,299.10,308.20,1319,60.30,36,20,0,No Failure
2057,M_L_07,2024-01-02 05:00:00+00,L,301.00,311.20,1467,45.40,36,21,0,No Failure
2058,M_L_07,2024-01-02 06:00:00+00,L,300.20,311.40,1433,37.90,36,22,0,No Failure
2059,M_L_07,2024-01-02 07:00:00+00,L,303.30,311.40,1510,37.30,36,23,0,No Failure
2060,M_L_07,2024-01-02 08:00:00+00,L,300.30,310.20,1369,48.80,36,24,0,No Failure
2061,M_L_07,2024-01-02 09:00:00+00,L,302.30,310.10,1353,50.90,36,25,1,Heat Dissipation Failure
2062,M_L_07,2024-01-02 10:00:00+00,L,300.30,309.90,1621,34.10,36,26,0,No Failure
2063,M_L_07,2024-01-02 11:00:00+00,L,298.20,308.70,1991,20.50,36,27,0,No Failure
2064,M_L_07,2024-01-02 12:00:00+00,L,298.20,308.10,1382,43.50,37,28,0,No Failure
2065,M_L_07,2024-01-02 13:00:00+00,L,302.00,310.70,1657,31.90,37,29,0,No Failure
2066,M_L_07,2024-01-02 14:00:00+00,L,301.80,310.80,1383,46.40,37,30,0,No Failure
2067,M_L_07,2024-01-02 15:00:00+00,L,300.50,311.90,1431,49.40,37,31,0,No Failure
2068,M_L_07,2024-01-02 16:00:00+00,L,304.20,313.20,1464,44.90,37,32,0,No Failure
2069,M_L_07,2024-01-02 17:00:00+00,L,296.70,307.80,1382,47.50,37,33,0,No Failure
2070,M_L_07,2024-01-02 18:00:00+00,L,299.00,310.00,1360,48.10,37,34,0,No Failure
2071,M_L_07,2024-01-02 19:00:00+00,L,302.20,311.50,1543,38.50,37,35,0,No Failure
2072,M_L_07,2024-01-02 20:00:00+00,L,298.50,309.40,1560,37.90,37,36,0,No Failure
2073,M_L_07,2024-01-02 21:00:00+00,L,297.60,309.50,1924,20.60,37,37,0,No Failure
2074,M_L_07,2024-01-02 22:00:00+00,L,301.40,310.10,1502,46.60,37,38,0,No Failure
2075,M_L_07,2024-01-02 23:00:00+00,L,301.30,310.10,1662,31.00,37,39,0,No Failure
2076,M_L_07,2024-01-03 00:00:00+00,L,298.20,308.80,1345,44.30,37,40,0,No Failure
2077,M_L_07,2024-01-03 01:00:00+00,L,298.80,309.70,1225,63.40,37,41,0,No Failure
2078,M_L_07,2024-01-03 02:00:00+00,L,302.50,311.50,1521,44.10,37,42,0,No Failure
2079,M_L_07,2024-01-03 03:00:00+00,L,300.40,309.50,1543,38.90,37,43,0,No Failure
2080,M_L_07,2024-01-03 04:00:00+00,L,301.40,311.20,1355,50.60,37,44,0,No Failure
2081,M_L_07,2024-01-03 05:00:00+00,L,300.50,311.40,1642,27.10,37,45,0,No Failure
2082,M_L_07,2024-01-03 06:00:00+00,L,300.00,309.50,1728,26.00,37,46,0,No Failure
2083,M_L_07,2024-01-03 07:00:00+00,L,299.40,309.20,1552,37.40,37,47,0,No Failure
2084,M_L_07,2024-01-03 08:00:00+00,L,299.20,310.40,1570,37.30,37,48,0,No Failure
2085,M_L_07,2024-01-03 09:00:00+00,L,297.50,308.30,1544,40.80,37,49,0,No Failure
2086,M_L_07,2024-01-03 10:00:00+00,L,297.20,308.60,1437,52.40,37,50,0,No Failure
2087,M_L_07,2024-01-03 11:00:00+00,L,297.30,308.30,1471,38.20,37,51,0,No Failure
2088,M_L_07,2024-01-03 12:00:00+00,L,297.60,308.60,1351,51.00,37,52,0,No Failure
2089,M_L_07,2024-01-03 13:00:00+00,L,298.40,309.10,1362,46.10,37,53,0,No Failure
2090,M_L_07,2024-01-03 14:00:00+00,L,298.60,309.90,1393,45.50,38,54,0,No Failure
2091,M_L_07,2024-01-03 15:00:00+00,L,302.70,310.40,1542,35.70,38,55,0,No Failure
2092,M_L_07,2024-01-03 16:00:00+00,L,301.70,310.10,1384,50.50,38,56,0,No Failure
2093,M_L_07,2024-01-03 17:00:00+00,L,300.30,311.50,1663,33.60,38,57,0,No Failure
2094,M_L_07,2024-01-03 18:00:00+00,L,299.20,310.50,1391,45.80,38,58,0,No Failure
2095,M_L_07,2024-01-03 19:00:00+00,L,300.70,310.80,1597,30.50,38,59,0,No Failure
2096,M_L_07,2024-01-03 20:00:00+00,L,302.80,310.90,1636,35.00,38,60,0,No Failure
2097,M_L_07,2024-01-03 21:00:00+00,L,298.00,309.20,1731,28.70,38,61,0,No Failure
2098,M_L_07,2024-01-03 22:00:00+00,L,300.10,311.40,1660,31.40,38,62,0,No Failure
2099,M_L_07,2024-01-03 23:00:00+00,L,302.60,312.40,1386,45.80,38,63,0,No Failure
2100,M_L_07,2024-01-04 00:00:00+00,L,298.20,308.60,1353,54.10,38,64,0,No Failure
2101,M_L_07,2024-01-04 01:00:00+00,L,297.90,309.80,1461,50.50,38,65,0,No Failure
2102,M_L_07,2024-01-04 02:00:00+00,L,303.80,313.00,1499,42.30,38,66,0,No Failure
2103,M_L_07,2024-01-04 03:00:00+00,L,298.10,308.00,1638,35.10,38,67,0,No Failure
2104,M_L_07,2024-01-04 04:00:00+00,L,298.80,308.60,1631,32.40,38,68,0,No Failure
2105,M_L_07,2024-01-04 05:00:00+00,L,300.40,310.00,1769,26.10,38,69,0,No Failure
2106,M_L_07,2024-01-04 06:00:00+00,L,297.50,308.50,1306,50.70,38,70,0,No Failure
2107,M_L_07,2024-01-04 07:00:00+00,L,298.60,308.40,1485,42.90,38,71,0,No Failure
2108,M_L_07,2024-01-04 08:00:00+00,L,299.10,308.30,1431,52.30,38,72,0,No Failure
2109,M_L_07,2024-01-04 09:00:00+00,L,296.20,307.20,1515,36.50,38,73,0,No Failure
2110,M_L_07,2024-01-04 10:00:00+00,L,301.20,310.80,1711,28.90,38,74,0,No Failure
2111,M_L_07,2024-01-04 11:00:00+00,L,299.60,310.20,1588,34.10,38,75,0,No Failure
2112,M_L_07,2024-01-04 12:00:00+00,L,301.50,310.70,1568,33.10,38,76,0,No Failure
2113,M_L_07,2024-01-04 13:00:00+00,L,299.40,309.30,1401,59.00,38,77,0,No Failure
2114,M_L_07,2024-01-04 14:00:00+00,L,301.80,310.80,1576,38.60,38,78,0,No Failure
2115,M_L_07,2024-01-04 15:00:00+00,L,298.90,308.30,1432,48.90,38,79,0,No Failure
2116,M_L_07,2024-01-04 16:00:00+00,L,303.30,311.30,1389,53.90,39,80,0,No Failure
2117,M_L_07,2024-01-04 17:00:00+00,L,300.50,312.00,1461,38.10,39,81,0,No Failure
2118,M_L_07,2024-01-04 18:00:00+00,L,299.10,310.10,1486,40.70,39,82,0,No Failure
2119,M_L_07,2024-01-04 19:00:00+00,L,297.40,308.30,1632,33.50,39,83,0,No Failure
2120,M_L_07,2024-01-04 20:00:00+00,L,304.10,313.30,1459,50.30,39,84,0,No Failure
2121,M_L_07,2024-01-04 21:00:00+00,L,300.30,310.40,1672,29.20,39,85,0,No Failure
2122,M_L_07,2024-01-04 22:00:00+00,L,298.20,308.80,1498,36.00,39,86,0,No Failure
2123,M_L_07,2024-01-04 23:00:00+00,L,302.50,311.60,1419,43.70,39,87,0,No Failure
2124,M_L_07,2024-01-05 00:00:00+00,L,296.70,308.00,1580,32.20,39,88,0,No Failure
2125,M_L_07,2024-01-05 01:00:00+00,L,302.30,311.50,1543,33.10,39,89,0,No Failure
2126,M_L_07,2024-01-05 02:00:00+00,L,300.60,311.80,1471,41.40,39,90,0,No Failure
2127,M_L_07,2024-01-05 03:00:00+00,L,299.20,310.40,1379,46.80,39,91,0,No Failure
2128,M_L_07,2024-01-05 04:00:00+00,L,300.20,309.50,2183,17.80,39,92,0,No Failure
2129,M_L_07,2024-01-05 05:00:00+00,L,297.60,308.30,1617,31.70,39,93,0,No Failure
2130,M_L_07,2024-01-05 06:00:00+00,L,297.20,308.60,1335,53.00,39,94,0,No Failure
2131,M_L_07,2024-01-05 07:00:00+00,L,297.90,309.40,1558,35.70,39,95,0,No Failure
2132,M_L_07,2024-01-05 08:00:00+00,L,300.00,309.60,1431,47.70,39,96,0,No Failure
2133,M_L_07,2024-01-05 09:00:00+00,L,298.20,308.10,1618,34.70,39,97,0,No Failure
2134,M_L_07,2024-01-05 10:00:00+00,L,302.00,310.70,1698,28.10,39,98,0,No Failure
2135,M_L_07,2024-01-05 11:00:00+00,L,297.40,308.20,1639,33.80,39,99,0,No Failure
2136,M_L_07,2024-01-05 12:00:00+00,L,302.20,311.50,1588,30.60,39,100,0,No Failure
2137,M_L_07,2024-01-05 13:00:00+00,L,304.30,313.30,1775,24.90,39,101,0,No Failure
2138,M_L_07,2024-01-05 14:00:00+00,L,302.20,311.50,1424,45.20,39,102,0,No Failure
2139,M_L_07,2024-01-05 15:00:00+00,L,300.80,310.80,1741,27.10,39,103,0,No Failure
2140,M_L_07,2024-01-05 16:00:00+00,L,300.20,309.80,1398,54.80,39,104,0,No Failure
2141,M_L_07,2024-01-05 17:00:00+00,L,301.50,311.20,1700,28.80,39,105,0,No Failure
2142,M_L_07,2024-01-05 18:00:00+00,L,300.50,311.30,1490,41.80,39,106,0,No Failure
2143,M_L_07,2024-01-05 19:00:00+00,L,297.90,307.60,1481,38.00,40,107,0,No Failure
2144,M_L_07,2024-01-05 20:00:00+00,L,297.90,309.00,1562,35.80,40,108,0,No Failure
2145,M_L_07,2024-01-05 21:00:00+00,L,301.20,310.60,1670,30.00,40,109,0,No Failure
2146,M_L_07,2024-01-05 22:00:00+00,L,300.20,310.30,1202,59.50,40,110,0,No Failure
2147,M_L_07,2024-01-05 23:00:00+00,L,299.10,310.50,1437,43.10,40,111,0,No Failure
2148,M_L_07,2024-01-06 00:00:00+00,L,301.70,310.20,1311,57.40,40,112,1,Heat Dissipation Failure
2149,M_L_07,2024-01-06 01:00:00+00,L,302.80,310.90,1312,52.20,40,113,1,Heat Dissipation Failure
2150,M_L_07,2024-01-06 02:00:00+00,L,301.10,310.10,1666,27.20,40,114,0,No Failure
2151,M_L_07,2024-01-06 03:00:00+00,L,296.20,307.30,1881,24.30,40,115,0,No Failure
2152,M_L_07,2024-01-06 04:00:00+00,L,298.10,307.90,1698,33.30,40,116,0,No Failure
2153,M_L_07,2024-01-06 05:00:00+00,L,303.70,313.00,1457,44.10,40,117,0,No Failure
2154,M_L_07,2024-01-06 06:00:00+00,L,300.90,310.90,1749,26.40,40,118,0,No Failure
2155,M_L_07,2024-01-06 07:00:00+00,L,302.60,312.40,1398,41.60,40,119,0,No Failure
2156,M_L_07,2024-01-06 08:00:00+00,L,299.10,309.00,1450,43.00,40,120,0,No Failure
2157,M_L_07,2024-01-06 09:00:00+00,L,303.70,312.80,1627,31.70,40,121,0,No Failure
2158,M_L_07,2024-01-06 10:00:00+00,L,299.20,308.40,1841,22.80,40,122,0,No Failure
2159,M_L_07,2024-01-06 11:00:00+00,L,302.50,312.00,2052,18.90,40,123,0,No Failure
2160,M_L_07,2024-01-06 12:00:00+00,L,301.60,310.50,1809,25.50,40,124,0,No Failure
2161,M_L_07,2024-01-06 13:00:00+00,L,298.80,308.60,1535,41.20,40,125,0,No Failure
2162,M_L_07,2024-01-06 14:00:00+00,L,298.60,309.20,2035,19.60,40,126,0,No Failure
2163,M_L_07,2024-01-06 15:00:00+00,L,299.10,310.30,1449,40.70,40,127,0,No Failure
2164,M_L_07,2024-01-06 16:00:00+00,L,299.40,309.30,1596,31.80,40,128,0,No Failure
2165,M_L_07,2024-01-06 17:00:00+00,L,298.60,308.40,1310,59.70,40,129,0,No Failure
2166,M_L_07,2024-01-06 18:00:00+00,L,298.70,309.90,1753,26.80,40,130,0,No Failure
2167,M_L_07,2024-01-06 19:00:00+00,L,302.20,311.40,1390,48.10,40,131,0,No Failure
2168,M_L_07,2024-01-06 20:00:00+00,L,303.50,312.70,1694,27.30,40,132,0,No Failure
2169,M_L_07,2024-01-06 21:00:00+00,L,300.10,311.30,1470,45.20,40,133,0,No Failure
2170,M_L_07,2024-01-06 22:00:00+00,L,300.40,310.00,1282,66.10,40,134,0,No Failure
2171,M_L_07,2024-01-06 23:00:00+00,L,299.60,310.20,1333,51.20,40,135,0,No Failure
2172,M_L_07,2024-01-07 00:00:00+00,L,300.10,309.70,1641,30.40,41,136,0,No Failure
2173,M_L_07,2024-01-07 01:00:00+00,L,298.30,309.00,1519,36.90,41,137,0,No Failure
2174,M_L_07,2024-01-07 02:00:00+00,L,297.60,308.30,1595,34.30,41,138,0,No Failure
2175,M_L_07,2024-01-07 03:00:00+00,L,299.10,310.20,1352,52.80,41,139,0,No Failure
2176,M_L_07,2024-01-07 04:00:00+00,L,300.60,311.90,1463,38.20,41,140,0,No Failure
2177,M_L_07,2024-01-07 05:00:00+00,L,298.00,309.60,1633,34.80,41,141,0,No Failure
2178,M_L_07,2024-01-07 06:00:00+00,L,301.10,311.20,1910,20.20,41,142,0,No Failure
2179,M_L_07,2024-01-07 07:00:00+00,L,296.80,308.00,1666,29.80,41,143,0,No Failure
2180,M_L_07,2024-01-07 08:00:00+00,L,302.30,311.50,1565,35.60,41,144,0,No Failure
2181,M_L_07,2024-01-07 09:00:00+00,L,300.10,311.40,1629,31.30,41,145,0,No Failure
2182,M_L_07,2024-01-07 10:00:00+00,L,298.60,308.20,1325,54.00,41,146,0,No Failure
2183,M_L_07,2024-01-07 11:00:00+00,L,300.80,310.80,1460,53.80,41,147,0,No Failure
2184,M_L_07,2024-01-07 12:00:00+00,L,300.20,310.10,1440,51.10,41,148,0,No Failure
2185,M_L_07,2024-01-07 13:00:00+00,L,297.20,308.40,1460,42.10,41,149,0,No Failure
2186,M_L_07,2024-01-07 14:00:00+00,L,297.20,308.50,1471,41.70,41,150,0,No Failure
2187,M_L_07,2024-01-07 15:00:00+00,L,301.40,311.10,1462,37.10,41,151,0,No Failure
2188,M_L_07,2024-01-07 16:00:00+00,L,298.60,309.50,1730,30.20,41,152,0,No Failure
2189,M_L_07,2024-01-07 17:00:00+00,L,302.10,310.70,1359,49.30,41,153,1,Heat Dissipation Failure
2190,M_L_07,2024-01-07 18:00:00+00,L,298.10,308.70,1671,28.80,41,154,0,No Failure
2191,M_L_07,2024-01-07 19:00:00+00,L,298.20,308.20,1988,21.40,41,155,0,No Failure
2192,M_L_07,2024-01-07 20:00:00+00,L,302.20,311.40,1609,32.10,41,156,0,No Failure
2193,M_L_07,2024-01-07 21:00:00+00,L,297.40,308.20,1402,49.70,41,157,0,No Failure
2194,M_L_07,2024-01-07 22:00:00+00,L,297.90,308.00,1296,62.90,41,158,0,No Failure
2195,M_L_07,2024-01-07 23:00:00+00,L,304.20,313.40,1490,44.00,41,159,0,No Failure
2196,M_L_07,2024-01-08 00:00:00+00,L,303.70,312.80,1437,51.30,42,160,0,No Failure
2197,M_L_07,2024-01-08 01:00:00+00,L,300.30,309.50,1551,37.90,42,161,0,No Failure
2198,M_L_07,2024-01-08 02:00:00+00,L,302.60,312.30,1321,53.40,42,162,0,No Failure
2199,M_L_07,2024-01-08 03:00:00+00,L,302.50,312.00,1673,29.90,42,163,0,No Failure
2200,M_L_07,2024-01-08 04:00:00+00,L,298.30,308.90,1708,28.00,42,164,0,No Failure
